alg,clNo,clustsize,no.Trubetskoy,Molecular Function,Biological Function,Diseases,False Trub Enrichment
sgG5,86,35,0,[],"['negative_regulation_of_transcription_by_...', 'positive_regulation_of_astrocyte_differe...', 'DNA-binding_transcription_factor_activit...', 'metal_ion_binding', 'sequence-specific_double-stranded_DNA_bi...']",[],False
sgG5,49,56,0,[],"['synaptic_signaling', 'regulation_of_hippo_signaling', 'positive_regulation_of_chromosome_separa...', 'negative_regulation_of_organ_growth', 'actin_binding', 'microtubule_binding']",[],False
sgG5,85,50,0,[],"['endochondral_bone_growth', 'learning_or_memory', 'positive_regulation_of_ERK1_and_ERK2_cas...', 'positive_regulation_of_phospholipase_act...', 'fibroblast_growth_factor_receptor_signal...', 'bone_morphogenesis', 'positive_regulation_of_kinase_activity', 'angiogenesis', 'mesoderm_formation', 'positive_regulation_of_cardiac_muscle_ce...', 'positive_regulation_of_MAPK_cascade', 'ERAD_pathway', 'cell-cell_signaling', 'multicellular_organism_development', 'positive_regulation_of_sprouting_angioge...', 'chondrocyte_differentiation', 'in_utero_embryonic_development', 'positive_regulation_of_phosphatidylinosi...', 'bone_mineralization', 'positive_regulation_of_cell_division', 'positive_regulation_of_osteoblast_differ...', 'phosphatidylinositol_biosynthetic_proces...', 'positive_regulation_of_tyrosine_phosphor...', 'positive_regulation_of_cell_proliferatio...', 'cell_migration_involved_in_sprouting_ang...', 'response_to_lipopolysaccharide', 'skeletal_system_morphogenesis', 'positive_regulation_of_epithelial_cell_p...', 'positive_regulation_of_vascular_smooth_m...', 'fibroblast_migration', 'positive_chemotaxis', 'protein_autophosphorylation', 'negative_regulation_of_insulin_secretion', 'negative_regulation_of_G1/S_transition_o...', 'platelet-derived_growth_factor_receptor_...', 'inositol_biosynthetic_process', 'tissue_remodeling', 'negative_regulation_of_developmental_gro...', 'bone_maturation', 'fibroblast_growth_factor_receptor_apopto...', 'regulation_of_T_cell_mediated_cytotoxici...', 'glucose_mediated_signaling_pathway', 'positive_regulation_of_monocyte_chemotac...', 'negative_regulation_of_blood_circulation', 'positive_regulation_of_endothelin_secret...', 'regulation_of_CD4-positive,_alpha-beta_T...', 'growth_factor_dependent_regulation_of_sk...', 'cerebellar_granule_cell_precursor_prolif...', 'paracrine_signaling', 'positive_regulation_of_cell_fate_specifi...', 'regulation_of_retinal_cell_programmed_ce...', 'stem_cell_development', 'corticotropin_hormone_secreting_cell_dif...', 'thyroid-stimulating_hormone-secreting_ce...', 'chondroblast_differentiation', 'regulation_of_cell_migration_involved_in...', 'positive_regulation_of_lens_fiber_cell_d...', 'regulation_of_blood_vessel_endothelial_c...', 'regulation_of_endothelial_cell_chemotaxi...', 'positive_regulation_of_endothelial_cell_...', 'modification_of_morphology_or_physiology...', 'regulation_of_integrin_biosynthetic_proc...', 'membranous_septum_morphogenesis', 'ventricular_zone_neuroblast_division', 'fibroblast_growth_factor_receptor_signal...', 'fibroblast_growth_factor_receptor_signal...', 'fibroblast_growth_factor_receptor_signal...', 'fibroblast_growth_factor_receptor_signal...', 'embryonic_organ_morphogenesis', 'epidermis_morphogenesis', 'mesenchymal_cell_differentiation', 'branching_involved_in_prostate_gland_mor...', 'bud_elongation_involved_in_lung_branchin...', 'prostate_gland_morphogenesis', 'prostate_epithelial_cord_elongation', 'squamous_basal_epithelial_stem_cell_diff...', 'fibroblast_growth_factor_receptor_signal...', 'lateral_sprouting_from_an_epithelium', 'mammary_gland_bud_formation', 'epithelial_cell_proliferation_involved_i...', 'branch_elongation_involved_in_salivary_g...', 'regulation_of_morphogenesis_of_a_branchi...', 'mesenchymal_cell_differentiation_involve...', 'negative_regulation_of_lymphocyte_differ...', 'positive_regulation_of_granulocyte_chemo...', 'negative_regulation_of_type_2_immune_res...', 'isotype_switching_to_IgE_isotypes', 'positive_regulation_of_isotype_switching...', 'mammary_gland_morphogenesis', 'regulation_of_mast_cell_proliferation', 'positive_regulation_of_cell-cell_adhesio...', 'N-terminal_protein_amino_acid_modificati...', 'acute_inflammatory_response', 'atrioventricular_valve_morphogenesis', 'endocardial_cushion_fusion', 'atrial_septum_primum_morphogenesis', 'cardiac_muscle_cell_fate_commitment', 'endocardial_cushion_cell_fate_commitment', 'positive_regulation_of_cardiac_epithelia...', 'smooth_muscle_cell_proliferation', 'negative_regulation_of_chondrocyte_proli...', 'negative_regulation_of_sensory_perceptio...', 'bone_regeneration', 'S-adenosyl-L-methionine_transport', 'macromolecule_methylation', 'receptor_metabolic_process', 'GDP-L-fucose_metabolic_process', 'D-gluconate_catabolic_process', 'negative_regulation_of_interferon-gamma-...', 'positive_regulation_of_interleukin-4-med...', 'sulfur_amino_acid_catabolic_process', 'cyanate_catabolic_process', 'rRNA_transport', 'roof_of_mouth_development', 'BMP_signaling_pathway', 'epithelial_to_mesenchymal_transition', 'response_to_wounding', 'transforming_growth_factor_beta_receptor...', 'cellular_response_to_glucose_starvation', 'animal_organ_morphogenesis', 'substrate_adhesion-dependent_cell_spread...', 'lung_development', 'negative_regulation_of_neuron_apoptotic_...', 'T-helper_1_cell_lineage_commitment', 'positive_regulation_of_monocyte_chemotax...', 'positive_regulation_of_dendritic_cell_di...', 'orbitofrontal_cortex_development', 'regulation_of_osteoblast_proliferation', 'pharyngeal_system_development', 'reproductive_structure_development', 'cellular_response_to_reactive_nitrogen_s...', 'mesenchymal_cell_proliferation_involved_...', 'positive_regulation_of_determination_of_...', 'positive_regulation_of_epithelial_cell_p...', 'chondrocyte_proliferation', 'peptidyl-cysteine_S-trans-nitrosylation', 'cellular_response_to_misfolded_protein', 'endothelial_cell-cell_adhesion', 'sequestering_of_zinc_ion', 'autocrine_signaling', 'neutrophil_aggregation', 'peptidyl-methionine_modification', 'positive_regulation_of_interleukin-1_alp...', 'lymphocyte_differentiation', 'negative_regulation_of_long-term_synapti...', 'regulation_of_p38MAPK_cascade', 'organ_induction', 'positive_regulation_of_cerebellar_granul...', 'inositol_phosphate_biosynthetic_process', 'lymphatic_endothelial_cell_migration', 'positive_regulation_of_DNA_biosynthetic_...', 'hemostasis', 'lung_lobe_morphogenesis', 'negative_regulation_of_monocyte_chemotax...', 'phosphatidylinositol_5-phosphate_metabol...', 'otic_vesicle_formation', 'lacrimal_gland_development', 'regulation_of_smooth_muscle_cell_differe...', 'prostate_epithelial_cord_arborization_in...', 'ureter_development', 'smooth_muscle_cell_migration', 'oligosaccharide_biosynthetic_process', 'N-glycan_fucosylation', 'L-fucose_catabolic_process', 'pentose_biosynthetic_process', 'glycerol_biosynthetic_process', 'aspartate_biosynthetic_process', 'glutamate_catabolic_process_to_aspartate', 'glutamate_catabolic_process_to_2-oxoglut...', 'mitral_valve_morphogenesis', 'cellular_response_to_BMP_stimulus', 'activin_receptor_signaling_pathway', 'L-alpha-amino_acid_transmembrane_transpo...', 'rRNA_import_into_mitochondrion', 'pointed-end_actin_filament_capping', 'positive_regulation_of_I-kappaB_kinase/N...', 'calcium-dependent_protein_binding', 'RAGE_receptor_binding', 'S100_protein_binding', 'fibroblast_growth_factor-activated_recep...', 'fibroblast_growth_factor_binding', 'growth_factor_activity', 'protein_homodimerization_activity', 'ephrin_receptor_activity', 'calcium_ion_binding', 'chemoattractant_activity', 'heparin_binding', 'cytokine_activity', 'inositol_monophosphate_1-phosphatase_act...', 'lithium_ion_binding', 'inositol_monophosphate_3-phosphatase_act...', 'inositol_monophosphate_4-phosphatase_act...', 'inositol_monophosphate_phosphatase_activ...', '1,4-alpha-glucan_branching_enzyme_activi...', '1,4-alpha-glucan_branching_enzyme_activi...', 'advanced_glycation_end-product_receptor_...', 'chemokine_binding', 'receptor-receptor_interaction', 'glucose-6-phosphate_isomerase_activity', 'chemokine_receptor_binding', 'S-adenosyl-L-methionine_transmembrane_tr...', 'glycoprotein_6-alpha-L-fucosyltransferas...', 'alpha-(1->6)-fucosyltransferase_activity', 'phosphogluconate_dehydrogenase_(decarbox...']","['hypertension', 'multiple_sclerosis', 'bipolar_disorder']",False
sgG5,21,37,0,[],['histone_H2B_conserved_C-terminal_lysine_...'],[],False
sgG5,106,27,0,[],"['protein_localization_to_nuclear_envelope', 'nuclear_pore_localization', 'biological_process', 'nuclear_envelope_organization']",[],False
sgG5,13,51,0,[],"['formin-nucleated_actin_cable_assembly', 'glucose_transmembrane_transport', 'establishment_of_meiotic_spindle_localiz...', 'polar_body_extrusion_after_meiotic_divis...']",[],False
sgG5,48,40,0,[],"['positive_regulation_of_catecholamine_sec...', 'sphingosine_biosynthetic_process', 'regulation_of_potassium_ion_transmembran...', 'dopamine_uptake_involved_in_synaptic_tra...', 'regulation_of_ion_transmembrane_transpor...', 'potassium_ion_transmembrane_transport', 'dopamine_biosynthetic_process', 'ceramide_biosynthetic_process', 'protein_localization_to_plasma_membrane', 'peptidyl-serine_phosphorylation', 'receptor_internalization', 'negative_regulation_of_sodium_ion_transm...', 'potassium_ion_transport', 'inhibin_binding', 'potassium_channel_regulator_activity', 'sodium_channel_inhibitor_activity', 'aldo-keto_reductase_(NADP)_activity', 'delayed_rectifier_potassium_channel_acti...', 'ion_channel_binding', 'protein_kinase_inhibitor_activity', 'activin_receptor_antagonist_activity', 'dopamine:sodium_symporter_activity', 'norepinephrine:sodium_symporter_activity', 'monoamine_transmembrane_transporter_acti...', 'amine_binding', 'eukaryotic_initiation_factor_eIF2_bindin...', 'N-acylsphingosine_amidohydrolase_activit...', 'fatty_acid_amide_hydrolase_activity', 'ceramidase_activity', 'D3_dopamine_receptor_binding', 'oligopeptidase_activity', 'glucosylceramidase_activity', 'scavenger_receptor_binding', 'glucosyltransferase_activity', 'steryl-beta-glucosidase_activity', 'activin-activated_receptor_activity', ""3'-nucleotidase_activity""]","['epilepsy_syndrome', 'multiple_sclerosis', ""Parkinson's_disease""]",False
sgG5,3,18,0,[],['glycolytic_process'],[],False
sgG5,14,28,0,[],"['regulation_of_translation_in_response_to...', 'regulation_of_DNA-templated_transcriptio...', 'regulation_of_phosphatidylinositol_depho...', 'ribosomal_protein_S6_kinase_activity', 'cysteine-type_endopeptidase_inhibitor_ac...', 'phosphatidylinositol-3,5-bisphosphate_3-...', 'protein_tyrosine/serine/threonine_phosph...', 'phosphatidylinositol-3-phosphatase_activ...', 'magnesium_ion_binding', 'protein_serine/threonine/tyrosine_kinase...']",['intellectual_disability'],False
sgG5,22,29,0,[],"['nuclear-transcribed_mRNA_catabolic_proce...', 'cell_cycle', 'viral_translational_termination-reinitia...', 'mitogen-activated_protein_kinase_kinase_...']",[],False
sgG5,73,40,0,[],"['positive_regulation_of_oxidative_stress-...', 'protein_targeting_to_mitochondrion', 'positive_regulation_of_protein_sumoylati...', 'negative_regulation_of_vascular_permeabi...', 'regulation_of_protein_kinase_A_signaling', 'prostaglandin_metabolic_process', 'cargo_loading_into_COPII-coated_vesicle', 'cell-cell_adhesion_mediated_by_cadherin', 'reactive_oxygen_species_metabolic_proces...', 'regulation_of_mitochondrial_membrane_pot...', 'positive_regulation_of_TOR_signaling', 'neuronal_action_potential', 'flavin_adenine_dinucleotide_catabolic_pr...', 'positive_regulation_of_protein_K63-linke...', 'positive_regulation_of_Lys63-specific_de...', 'positive_regulation_of_oxidative_phospho...', 'detoxification_of_copper_ion', 'lactate_biosynthetic_process', 'positive_regulation_of_NAD(P)H_oxidase_a...', 'cellular_response_to_glyoxal', 'peptidyl-cysteine_deglycation', 'peptidyl-arginine_deglycation', 'peptidyl-lysine_deglycation', 'protein_deglycation,_glyoxal_removal', 'protein_deglycation,_methylglyoxal_remov...', 'glutathione_deglycation', 'hydrogen_peroxide_metabolic_process', 'glycolate_biosynthetic_process', 'detoxification_of_mercury_ion', 'methylglyoxal_catabolic_process_to_lacta...', 'guanine_deglycation', 'guanine_deglycation,_methylglyoxal_remov...', 'guanine_deglycation,_glyoxal_removal', 'cellular_detoxification_of_methylglyoxal', 'regulation_of_supramolecular_fiber_organ...', 'negative_regulation_of_death-inducing_si...', 'negative_regulation_of_protein_K48-linke...', 'negative_regulation_of_TRAIL-activated_a...', 'positive_regulation_of_pyrroline-5-carbo...', 'positive_regulation_of_tyrosine_3-monoox...', 'glyoxal_metabolic_process', 'positive_regulation_of_L-dopa_biosynthet...', 'positive_regulation_of_L-dopa_decarboxyl...', 'negative_regulation_of_hydrogen_peroxide...', 'negative_regulation_of_ubiquitin-specifi...', 'negative_regulation_of_cysteine-type_end...', 'regulation_of_cGMP-mediated_signaling', 'cellular_response_to_2,3,7,8-tetrachloro...', 'fumarate_metabolic_process', 'establishment_or_maintenance_of_apical/b...', 'developmental_maturation', 'induction_of_synaptic_plasticity_by_chem...', 'establishment_of_monopolar_cell_polarity', 'pyridoxal_phosphate_catabolic_process', 'regulation_of_organ_growth', 'relaxation_of_vascular_smooth_muscle', 'regulation_of_adenylate_cyclase-activati...', 'positive_regulation_of_protein_localizat...', 'regulation_of_melanocyte_differentiation', 'arginine_metabolic_process', 'nitric_oxide_metabolic_process', 'C21-steroid_hormone_biosynthetic_process', 'L-ascorbic_acid_biosynthetic_process', 'regulation_of_urine_volume', 'fructose_biosynthetic_process', 'dicarboxylic_acid_metabolic_process', 'glyoxylate_metabolic_process', 'positive_regulation_of_phospholipase_A2_...', 'negative_regulation_of_protein_K63-linke...', 'regulation_of_epithelial_cell_differenti...', 'protein_sumoylation', 'small_protein_activating_enzyme_binding', 'SUMO_activating_enzyme_activity', 'ubiquitin-like_protein_conjugating_enzym...', ""3',5'-cyclic-AMP_phosphodiesterase_activ..."", 'ubiquitin-specific_protease_binding', 'structural_molecule_activity', 'cAMP_binding', 'copper_ion_binding', 'superoxide_dismutase_copper_chaperone_ac...', 'tyrosine_3-monooxygenase_activator_activ...', 'L-dopa_decarboxylase_activator_activity', 'protein_deglycase_activity', 'mercury_ion_binding', 'cGMP-stimulated_cyclic-nucleotide_phosph...', 'fumarate_hydratase_activity', 'GAF_domain_binding', 'alanylglutamate_dipeptidase_activity', 'dimethylargininase_activity', 'prostaglandin_H2_endoperoxidase_reductas...', 'glyceraldehyde_oxidoreductase_activity', 'allyl-alcohol_dehydrogenase_activity', 'L-glucuronate_reductase_activity', 'glycerate_dehydrogenase_activity', 'hydroxypyruvate_reductase_activity', 'glyoxylate_reductase_(NADP)_activity', 'phospholipase_A2_activator_activity']","['hypertension', 'multiple_sclerosis']",False
sgG5,61,19,0,[],['kinesin_binding'],[],False
sgG5,24,23,0,[],['acetylglucosaminyltransferase_activity'],[],False
sgG5,20,36,0,[],"['protein_serine/threonine_kinase_activity', 'phosphatase_regulator_activity']",[],False
sgG5,33,52,0,[],['benzodiazepine_receptor_binding'],['intellectual_disability'],False
sgG5,12,21,0,[],"['integrin_binding_involved_in_cell-matrix...', 'demethylase_activity', 'inositol-1,4-bisphosphate_1-phosphatase_...', 'branched-chain-amino-acid_transaminase_a...', 'L-leucine_transaminase_activity', 'L-valine_transaminase_activity', 'L-isoleucine_transaminase_activity', 'inositol_bisphosphate_phosphatase_activi...', 'phosphatidylinositol-3,5-bisphosphate_ph...']",[],False
